event_date,feature,target_role,total_generations,successful_generations,failed_generations,success_rate,average_latency_ms,total_tokens
2026-03-05,mock_interview,Data Analyst,1,1,0,1.0,1515.0,1389
2026-03-05,mock_interview,Finance Analyst,1,1,0,1.0,1145.0,1593
2026-03-05,mock_interview,Product Manager,1,1,0,1.0,671.0,1677
2026-03-05,mock_interview,Software Engineer,1,1,0,1.0,756.0,1510
2026-03-05,mock_interview,UX Designer,4,3,1,0.75,1703.5,5221
2026-03-05,prep_plan,Data Analyst,3,2,1,0.6667,1948.67,3719
2026-03-05,prep_plan,Finance Analyst,6,6,0,1.0,1916.83,8953
2026-03-05,prep_plan,Product Manager,6,6,0,1.0,1259.83,9936
2026-03-05,prep_plan,Software Engineer,7,7,0,1.0,1728.29,9309
2026-03-05,prep_plan,UX Designer,5,4,1,0.8,1849.2,7197
2026-03-05,study_notes,Data Analyst,52,48,4,0.9231,2026.4,90785
2026-03-05,study_notes,Finance Analyst,35,34,1,0.9714,2138.54,62332
2026-03-05,study_notes,Product Manager,51,50,1,0.9804,1954.82,93629
2026-03-05,study_notes,Software Engineer,44,44,0,1.0,2234.98,81803
2026-03-05,study_notes,UX Designer,36,36,0,1.0,2081.28,68100
2026-03-06,exam_generation,Data Analyst,7,7,0,1.0,1860.14,12197
2026-03-06,exam_generation,Finance Analyst,13,13,0,1.0,1578.62,20289
2026-03-06,exam_generation,Product Manager,6,4,2,0.6667,1530.33,8398
2026-03-06,exam_generation,Software Engineer,13,11,2,0.8462,1991.38,16399
2026-03-06,exam_generation,UX Designer,11,11,0,1.0,1775.73,17043
2026-03-06,job_analysis,Data Analyst,7,7,0,1.0,1582.0,11009
2026-03-06,job_analysis,Finance Analyst,12,12,0,1.0,1636.75,19595
2026-03-06,job_analysis,Product Manager,7,7,0,1.0,1875.43,11349
2026-03-06,job_analysis,Software Engineer,7,7,0,1.0,1736.57,10462
2026-03-06,job_analysis,UX Designer,7,7,0,1.0,1562.71,10174
2026-03-06,mock_interview,Data Analyst,3,3,0,1.0,1680.0,4500
2026-03-06,mock_interview,Product Manager,1,1,0,1.0,1003.0,1348
2026-03-06,mock_interview,Software Engineer,4,4,0,1.0,1691.25,6201
2026-03-06,prep_plan,Data Analyst,6,6,0,1.0,1792.0,8008
2026-03-06,prep_plan,Finance Analyst,10,8,2,0.8,1504.9,12769
2026-03-06,prep_plan,Product Manager,4,3,1,0.75,1581.5,7112
2026-03-06,prep_plan,Software Engineer,3,3,0,1.0,1888.0,3552
2026-03-06,prep_plan,UX Designer,6,6,0,1.0,1579.0,8452
2026-03-06,study_notes,Data Analyst,43,42,1,0.9767,2086.33,79303
2026-03-06,study_notes,Finance Analyst,45,41,4,0.9111,2267.29,80991
2026-03-06,study_notes,Product Manager,38,36,2,0.9474,2187.79,67303
2026-03-06,study_notes,Software Engineer,44,39,5,0.8864,2208.7,81082
2026-03-06,study_notes,UX Designer,30,28,2,0.9333,2208.7,53075
2026-03-07,exam_generation,Data Analyst,4,4,0,1.0,1250.75,5460
2026-03-07,exam_generation,Finance Analyst,8,7,1,0.875,1476.12,11996
2026-03-07,exam_generation,Product Manager,10,9,1,0.9,1694.9,14513
2026-03-07,exam_generation,Software Engineer,10,10,0,1.0,1629.2,13427
2026-03-07,exam_generation,UX Designer,9,9,0,1.0,1604.67,13558
2026-03-07,job_analysis,Data Analyst,10,10,0,1.0,1599.1,14082
2026-03-07,job_analysis,Finance Analyst,12,11,1,0.9167,1217.92,18349
2026-03-07,job_analysis,Product Manager,6,6,0,1.0,1604.0,9153
2026-03-07,job_analysis,Software Engineer,8,8,0,1.0,1718.88,12221
2026-03-07,job_analysis,UX Designer,6,5,1,0.8333,1891.5,7989
2026-03-07,mock_interview,Finance Analyst,1,1,0,1.0,2480.0,2053
2026-03-07,mock_interview,Software Engineer,2,2,0,1.0,1029.5,3028
2026-03-07,mock_interview,UX Designer,2,1,1,0.5,1134.5,2905
2026-03-07,prep_plan,Data Analyst,5,5,0,1.0,1821.6,7664
2026-03-07,prep_plan,Finance Analyst,5,5,0,1.0,1810.6,7101
2026-03-07,prep_plan,Product Manager,3,2,1,0.6667,2158.0,3973
2026-03-07,prep_plan,Software Engineer,3,3,0,1.0,1477.33,4914
2026-03-07,prep_plan,UX Designer,4,4,0,1.0,1545.75,5792
2026-03-07,study_notes,Data Analyst,45,42,3,0.9333,2137.98,82106
2026-03-07,study_notes,Finance Analyst,41,37,4,0.9024,2145.66,73508
2026-03-07,study_notes,Product Manager,34,33,1,0.9706,2167.76,63735
2026-03-07,study_notes,Software Engineer,47,45,2,0.9574,2185.49,85824
2026-03-07,study_notes,UX Designer,37,35,2,0.9459,2155.41,67789
2026-03-08,exam_generation,Data Analyst,8,6,2,0.75,1434.0,9642
2026-03-08,exam_generation,Finance Analyst,12,11,1,0.9167,1568.5,18792
2026-03-08,exam_generation,Product Manager,5,4,1,0.8,1499.6,6039
2026-03-08,exam_generation,Software Engineer,10,7,3,0.7,1358.8,12648
2026-03-08,exam_generation,UX Designer,5,5,0,1.0,1864.8,7933
2026-03-08,job_analysis,Data Analyst,5,5,0,1.0,1765.0,7788
2026-03-08,job_analysis,Finance Analyst,9,9,0,1.0,1745.44,13055
2026-03-08,job_analysis,Product Manager,6,6,0,1.0,1832.5,9109
2026-03-08,job_analysis,Software Engineer,10,10,0,1.0,1557.8,13659
2026-03-08,job_analysis,UX Designer,9,9,0,1.0,1547.56,14263
2026-03-08,mock_interview,Data Analyst,2,2,0,1.0,1171.5,3637
2026-03-08,mock_interview,Software Engineer,2,1,1,0.5,1320.5,2051
2026-03-08,mock_interview,UX Designer,2,2,0,1.0,1901.5,2666
2026-03-08,prep_plan,Data Analyst,4,4,0,1.0,1813.25,5459
2026-03-08,prep_plan,Finance Analyst,4,4,0,1.0,1925.25,5913
2026-03-08,prep_plan,Product Manager,3,3,0,1.0,2039.67,4122
2026-03-08,prep_plan,Software Engineer,4,3,1,0.75,1162.5,4930
2026-03-08,prep_plan,UX Designer,6,5,1,0.8333,1621.83,8550
2026-03-08,study_notes,Data Analyst,35,30,5,0.8571,2253.2,59274
2026-03-08,study_notes,Finance Analyst,46,42,4,0.913,2221.43,81334
2026-03-08,study_notes,Product Manager,39,37,2,0.9487,2265.28,72993
2026-03-08,study_notes,Software Engineer,41,40,1,0.9756,2175.17,74478
2026-03-08,study_notes,UX Designer,30,29,1,0.9667,2258.07,57939
2026-03-09,exam_generation,Data Analyst,6,6,0,1.0,1496.0,8644
2026-03-09,exam_generation,Finance Analyst,10,10,0,1.0,1639.3,15548
2026-03-09,exam_generation,Product Manager,10,10,0,1.0,1573.4,14881
2026-03-09,exam_generation,Software Engineer,10,9,1,0.9,1536.8,14784
2026-03-09,exam_generation,UX Designer,5,5,0,1.0,1485.0,7748
2026-03-09,job_analysis,Data Analyst,5,4,1,0.8,1571.2,7485
2026-03-09,job_analysis,Finance Analyst,9,9,0,1.0,1754.67,14563
2026-03-09,job_analysis,Product Manager,6,6,0,1.0,1888.67,9853
2026-03-09,job_analysis,Software Engineer,5,5,0,1.0,1778.8,7248
2026-03-09,job_analysis,UX Designer,13,13,0,1.0,1560.46,20307
2026-03-09,mock_interview,Finance Analyst,3,3,0,1.0,1550.33,4207
2026-03-09,mock_interview,Product Manager,5,5,0,1.0,1876.2,6773
2026-03-09,prep_plan,Data Analyst,5,4,1,0.8,1377.4,6895
2026-03-09,prep_plan,Finance Analyst,10,9,1,0.9,1930.2,15745
2026-03-09,prep_plan,Product Manager,7,7,0,1.0,1332.86,10438
2026-03-09,prep_plan,Software Engineer,8,7,1,0.875,1827.25,11856
2026-03-09,prep_plan,UX Designer,7,7,0,1.0,1420.86,10059
2026-03-09,study_notes,Data Analyst,40,37,3,0.925,2263.53,69690
2026-03-09,study_notes,Finance Analyst,48,43,5,0.8958,2212.73,84738
2026-03-09,study_notes,Product Manager,28,27,1,0.9643,2269.68,50502
2026-03-09,study_notes,Software Engineer,42,40,2,0.9524,2290.0,77648
2026-03-09,study_notes,UX Designer,36,35,1,0.9722,1841.25,64778
2026-03-10,exam_generation,Data Analyst,11,10,1,0.9091,1748.91,15006
2026-03-10,exam_generation,Finance Analyst,9,9,0,1.0,1678.44,12604
2026-03-10,exam_generation,Product Manager,8,7,1,0.875,1726.5,11476
2026-03-10,exam_generation,Software Engineer,9,8,1,0.8889,1577.56,12855
2026-03-10,exam_generation,UX Designer,7,6,1,0.8571,1817.57,9841
2026-03-10,job_analysis,Data Analyst,15,15,0,1.0,1694.07,20227
2026-03-10,job_analysis,Finance Analyst,7,7,0,1.0,1812.86,10659
2026-03-10,job_analysis,Product Manager,4,4,0,1.0,1393.5,6712
2026-03-10,job_analysis,Software Engineer,7,6,1,0.8571,1593.71,9754
2026-03-10,job_analysis,UX Designer,11,10,1,0.9091,1767.45,16288
2026-03-10,mock_interview,Data Analyst,4,4,0,1.0,1388.0,6283
2026-03-10,mock_interview,Finance Analyst,3,3,0,1.0,1361.33,5359
2026-03-10,mock_interview,Product Manager,4,4,0,1.0,1965.75,6370
2026-03-10,mock_interview,Software Engineer,2,2,0,1.0,1996.0,3740
2026-03-10,prep_plan,Data Analyst,1,1,0,1.0,1501.0,825
2026-03-10,prep_plan,Finance Analyst,8,6,2,0.75,1744.25,10968
2026-03-10,prep_plan,Product Manager,5,5,0,1.0,1718.8,6852
2026-03-10,prep_plan,Software Engineer,7,7,0,1.0,1521.86,8911
2026-03-10,prep_plan,UX Designer,6,6,0,1.0,1671.17,8509
2026-03-10,study_notes,Data Analyst,41,40,1,0.9756,2113.44,76342
2026-03-10,study_notes,Finance Analyst,55,50,5,0.9091,2167.25,95036
2026-03-10,study_notes,Product Manager,49,46,3,0.9388,2057.27,82955
2026-03-10,study_notes,Software Engineer,41,41,0,1.0,2136.24,75831
2026-03-10,study_notes,UX Designer,38,36,2,0.9474,2164.53,67878
2026-03-11,exam_generation,Data Analyst,8,8,0,1.0,1793.75,10788
2026-03-11,exam_generation,Finance Analyst,6,6,0,1.0,1565.83,8568
2026-03-11,exam_generation,Product Manager,11,11,0,1.0,1646.82,15703
2026-03-11,exam_generation,Software Engineer,10,10,0,1.0,1414.7,14603
2026-03-11,exam_generation,UX Designer,6,6,0,1.0,1754.67,9371
2026-03-11,job_analysis,Data Analyst,5,5,0,1.0,1908.2,7520
2026-03-11,job_analysis,Finance Analyst,8,7,1,0.875,1741.5,10880
2026-03-11,job_analysis,Product Manager,4,4,0,1.0,1865.75,6744
2026-03-11,job_analysis,Software Engineer,8,8,0,1.0,1607.88,12630
2026-03-11,job_analysis,UX Designer,10,10,0,1.0,1803.3,14961
2026-03-11,mock_interview,Data Analyst,1,1,0,1.0,1491.0,1215
2026-03-11,mock_interview,Finance Analyst,3,3,0,1.0,1695.0,4106
2026-03-11,mock_interview,Product Manager,1,1,0,1.0,1522.0,1157
2026-03-11,prep_plan,Data Analyst,9,9,0,1.0,1887.44,13910
2026-03-11,prep_plan,Finance Analyst,2,2,0,1.0,1553.5,2938
2026-03-11,prep_plan,Product Manager,4,4,0,1.0,1281.5,5173
2026-03-11,prep_plan,Software Engineer,5,5,0,1.0,1636.8,7778
2026-03-11,prep_plan,UX Designer,8,8,0,1.0,1601.5,12633
2026-03-11,study_notes,Data Analyst,25,25,0,1.0,2159.92,44383
2026-03-11,study_notes,Finance Analyst,50,48,2,0.96,2081.96,91108
2026-03-11,study_notes,Product Manager,35,33,2,0.9429,1996.31,65575
2026-03-11,study_notes,Software Engineer,49,48,1,0.9796,2159.18,92238
2026-03-11,study_notes,UX Designer,37,34,3,0.9189,2180.68,66783
2026-03-12,exam_generation,Data Analyst,3,3,0,1.0,1579.0,4042
2026-03-12,exam_generation,Finance Analyst,11,11,0,1.0,1620.73,16241
2026-03-12,exam_generation,Product Manager,9,9,0,1.0,1572.56,14510
2026-03-12,exam_generation,Software Engineer,7,6,1,0.8571,2034.86,9546
2026-03-12,exam_generation,UX Designer,6,6,0,1.0,2015.5,8597
2026-03-12,job_analysis,Data Analyst,7,7,0,1.0,1794.71,9938
2026-03-12,job_analysis,Finance Analyst,8,7,1,0.875,1664.0,11669
2026-03-12,job_analysis,Product Manager,7,7,0,1.0,1510.14,11516
2026-03-12,job_analysis,Software Engineer,8,8,0,1.0,1619.62,12702
2026-03-12,job_analysis,UX Designer,4,4,0,1.0,1765.75,5668
2026-03-12,mock_interview,Data Analyst,3,2,1,0.6667,1312.0,3745
2026-03-12,mock_interview,Finance Analyst,1,1,0,1.0,2169.0,1710
2026-03-12,mock_interview,Product Manager,2,2,0,1.0,1256.0,3219
2026-03-12,mock_interview,Software Engineer,1,0,1,0.0,2112.0,863
2026-03-12,mock_interview,UX Designer,1,1,0,1.0,1567.0,1757
2026-03-12,prep_plan,Data Analyst,5,5,0,1.0,1621.4,7285
2026-03-12,prep_plan,Finance Analyst,3,3,0,1.0,1700.0,4409
2026-03-12,prep_plan,Product Manager,3,3,0,1.0,1797.0,4950
2026-03-12,prep_plan,Software Engineer,7,7,0,1.0,1462.57,10482
2026-03-12,prep_plan,UX Designer,4,4,0,1.0,1568.0,6116
2026-03-12,study_notes,Data Analyst,37,33,4,0.8919,2099.84,65240
2026-03-12,study_notes,Finance Analyst,55,52,3,0.9455,2222.49,100072
2026-03-12,study_notes,Product Manager,37,37,0,1.0,2200.57,70334
2026-03-12,study_notes,Software Engineer,42,40,2,0.9524,2095.26,79616
2026-03-12,study_notes,UX Designer,48,47,1,0.9792,2027.23,89806
2026-03-13,exam_generation,Data Analyst,7,5,2,0.7143,1892.71,8916
2026-03-13,exam_generation,Finance Analyst,14,14,0,1.0,1776.29,19363
2026-03-13,exam_generation,Product Manager,12,11,1,0.9167,1704.92,16001
2026-03-13,exam_generation,Software Engineer,7,7,0,1.0,1448.43,10383
2026-03-13,exam_generation,UX Designer,7,7,0,1.0,1562.57,10573
2026-03-13,job_analysis,Data Analyst,14,11,3,0.7857,1499.36,19735
2026-03-13,job_analysis,Finance Analyst,10,10,0,1.0,1785.1,12578
2026-03-13,job_analysis,Product Manager,6,6,0,1.0,1596.33,8466
2026-03-13,job_analysis,Software Engineer,11,10,1,0.9091,1705.09,16910
2026-03-13,job_analysis,UX Designer,14,14,0,1.0,1579.93,20490
2026-03-13,mock_interview,Data Analyst,2,2,0,1.0,1593.5,3820
2026-03-13,mock_interview,Finance Analyst,3,3,0,1.0,1769.67,4019
2026-03-13,mock_interview,Product Manager,1,1,0,1.0,2199.0,1179
2026-03-13,mock_interview,Software Engineer,4,4,0,1.0,1920.25,5939
2026-03-13,mock_interview,UX Designer,1,1,0,1.0,1053.0,1445
2026-03-13,prep_plan,Data Analyst,6,5,1,0.8333,1791.83,8193
2026-03-13,prep_plan,Finance Analyst,7,7,0,1.0,1808.71,10530
2026-03-13,prep_plan,Product Manager,1,1,0,1.0,1458.0,1501
2026-03-13,prep_plan,Software Engineer,6,6,0,1.0,1628.67,8636
2026-03-13,prep_plan,UX Designer,6,5,1,0.8333,1487.33,8828
2026-03-13,study_notes,Data Analyst,34,34,0,1.0,2182.03,65444
2026-03-13,study_notes,Finance Analyst,50,49,1,0.98,2073.06,92417
2026-03-13,study_notes,Product Manager,36,34,2,0.9444,2213.5,64954
2026-03-13,study_notes,Software Engineer,54,49,5,0.9074,2061.57,93849
2026-03-13,study_notes,UX Designer,51,49,2,0.9608,2159.45,95922
2026-03-14,exam_generation,Data Analyst,11,11,0,1.0,1545.73,15997
2026-03-14,exam_generation,Finance Analyst,10,9,1,0.9,1450.0,13582
2026-03-14,exam_generation,Product Manager,3,3,0,1.0,1647.33,4468
2026-03-14,exam_generation,Software Engineer,9,9,0,1.0,1726.78,13164
2026-03-14,exam_generation,UX Designer,6,6,0,1.0,1360.67,9285
2026-03-14,job_analysis,Data Analyst,10,9,1,0.9,1580.9,14393
2026-03-14,job_analysis,Finance Analyst,5,5,0,1.0,1434.2,6216
2026-03-14,job_analysis,Product Manager,5,4,1,0.8,1694.4,7272
2026-03-14,job_analysis,Software Engineer,8,6,2,0.75,2004.62,10132
2026-03-14,job_analysis,UX Designer,11,11,0,1.0,1929.91,17314
2026-03-14,mock_interview,Data Analyst,3,3,0,1.0,1664.0,4829
2026-03-14,mock_interview,Finance Analyst,2,1,1,0.5,1998.0,2313
2026-03-14,mock_interview,Product Manager,1,1,0,1.0,1825.0,1577
2026-03-14,mock_interview,Software Engineer,1,1,0,1.0,1349.0,1363
2026-03-14,mock_interview,UX Designer,1,1,0,1.0,3247.0,1534
2026-03-14,prep_plan,Data Analyst,4,4,0,1.0,1815.0,6508
2026-03-14,prep_plan,Finance Analyst,4,3,1,0.75,1716.0,4903
2026-03-14,prep_plan,Product Manager,4,4,0,1.0,2004.0,5938
2026-03-14,prep_plan,Software Engineer,3,3,0,1.0,2048.67,4702
2026-03-14,prep_plan,UX Designer,6,6,0,1.0,1790.5,9410
2026-03-14,study_notes,Data Analyst,39,37,2,0.9487,2086.26,72131
2026-03-14,study_notes,Finance Analyst,53,51,2,0.9623,2283.17,98774
2026-03-14,study_notes,Product Manager,33,28,5,0.8485,2199.24,55211
2026-03-14,study_notes,Software Engineer,43,41,2,0.9535,2118.19,76699
2026-03-14,study_notes,UX Designer,37,35,2,0.9459,2064.68,69053
2026-03-15,exam_generation,Data Analyst,10,10,0,1.0,1661.1,15865
2026-03-15,exam_generation,Finance Analyst,11,11,0,1.0,1860.27,18080
2026-03-15,exam_generation,Product Manager,6,6,0,1.0,1626.67,8517
2026-03-15,exam_generation,Software Engineer,7,7,0,1.0,1381.86,9275
2026-03-15,exam_generation,UX Designer,8,7,1,0.875,1691.0,10484
2026-03-15,job_analysis,Data Analyst,8,8,0,1.0,1446.25,13010
2026-03-15,job_analysis,Finance Analyst,9,9,0,1.0,1767.0,13665
2026-03-15,job_analysis,Product Manager,5,5,0,1.0,1613.0,6771
2026-03-15,job_analysis,Software Engineer,6,6,0,1.0,1335.5,8583
2026-03-15,job_analysis,UX Designer,12,11,1,0.9167,2063.33,18273
2026-03-15,mock_interview,Data Analyst,1,1,0,1.0,1469.0,1570
2026-03-15,mock_interview,Finance Analyst,2,2,0,1.0,1561.0,3655
2026-03-15,mock_interview,Product Manager,4,3,1,0.75,1461.25,5908
2026-03-15,mock_interview,Software Engineer,2,2,0,1.0,1695.0,3081
2026-03-15,mock_interview,UX Designer,1,1,0,1.0,1917.0,1501
2026-03-15,prep_plan,Data Analyst,8,8,0,1.0,1480.5,13289
2026-03-15,prep_plan,Finance Analyst,4,4,0,1.0,2048.0,6477
2026-03-15,prep_plan,Product Manager,3,3,0,1.0,1954.67,4257
2026-03-15,prep_plan,Software Engineer,6,5,1,0.8333,1710.0,8165
2026-03-15,prep_plan,UX Designer,3,3,0,1.0,1828.67,4344
2026-03-15,study_notes,Data Analyst,30,29,1,0.9667,2131.87,55044
2026-03-15,study_notes,Finance Analyst,50,48,2,0.96,2193.76,90365
2026-03-15,study_notes,Product Manager,34,30,4,0.8824,2163.74,58600
2026-03-15,study_notes,Software Engineer,47,43,4,0.9149,2227.81,81975
2026-03-15,study_notes,UX Designer,55,53,2,0.9636,2145.29,100771
2026-03-16,exam_generation,Data Analyst,6,6,0,1.0,1308.83,7313
2026-03-16,exam_generation,Finance Analyst,14,14,0,1.0,1924.93,21962
2026-03-16,exam_generation,Product Manager,10,9,1,0.9,1546.2,13643
2026-03-16,exam_generation,Software Engineer,16,16,0,1.0,1544.69,24406
2026-03-16,exam_generation,UX Designer,9,7,2,0.7778,1788.89,13199
2026-03-16,job_analysis,Data Analyst,8,8,0,1.0,1736.75,12597
2026-03-16,job_analysis,Finance Analyst,8,6,2,0.75,1748.75,11253
2026-03-16,job_analysis,Product Manager,8,8,0,1.0,1810.0,12072
2026-03-16,job_analysis,Software Engineer,11,11,0,1.0,1799.73,16476
2026-03-16,job_analysis,UX Designer,4,4,0,1.0,1373.0,6140
2026-03-16,mock_interview,Product Manager,1,1,0,1.0,595.0,946
2026-03-16,mock_interview,Software Engineer,2,2,0,1.0,1711.0,3026
2026-03-16,mock_interview,UX Designer,3,3,0,1.0,1355.33,4610
2026-03-16,prep_plan,Data Analyst,5,5,0,1.0,1746.2,7462
2026-03-16,prep_plan,Finance Analyst,4,3,1,0.75,1362.5,5132
2026-03-16,prep_plan,Software Engineer,11,11,0,1.0,1596.91,15646
2026-03-16,prep_plan,UX Designer,8,8,0,1.0,1777.25,12354
2026-03-16,study_notes,Data Analyst,39,39,0,1.0,2062.21,72002
2026-03-16,study_notes,Finance Analyst,49,45,4,0.9184,2170.35,91045
2026-03-16,study_notes,Product Manager,24,23,1,0.9583,1951.62,44945
2026-03-16,study_notes,Software Engineer,44,43,1,0.9773,2240.07,78971
2026-03-16,study_notes,UX Designer,49,48,1,0.9796,2302.55,90039
2026-03-17,exam_generation,Data Analyst,8,8,0,1.0,1798.62,12502
2026-03-17,exam_generation,Finance Analyst,8,8,0,1.0,1726.38,11451
2026-03-17,exam_generation,Product Manager,7,6,1,0.8571,1560.29,9827
2026-03-17,exam_generation,Software Engineer,13,10,3,0.7692,1575.46,17006
2026-03-17,exam_generation,UX Designer,16,16,0,1.0,1732.62,23545
2026-03-17,job_analysis,Data Analyst,7,6,1,0.8571,1804.14,9970
2026-03-17,job_analysis,Finance Analyst,8,8,0,1.0,1525.62,12291
2026-03-17,job_analysis,Product Manager,2,2,0,1.0,1827.5,4017
2026-03-17,job_analysis,Software Engineer,6,6,0,1.0,1627.33,7793
2026-03-17,job_analysis,UX Designer,6,6,0,1.0,1438.5,9070
2026-03-17,mock_interview,Data Analyst,2,2,0,1.0,1670.0,2929
2026-03-17,mock_interview,Finance Analyst,1,1,0,1.0,1351.0,1104
2026-03-17,mock_interview,Product Manager,1,1,0,1.0,2527.0,1844
2026-03-17,mock_interview,UX Designer,2,2,0,1.0,1287.0,3205
2026-03-17,prep_plan,Data Analyst,4,4,0,1.0,1495.25,6212
2026-03-17,prep_plan,Finance Analyst,4,4,0,1.0,1073.5,6690
2026-03-17,prep_plan,Product Manager,8,8,0,1.0,1925.5,12657
2026-03-17,prep_plan,Software Engineer,5,5,0,1.0,1585.0,7981
2026-03-17,prep_plan,UX Designer,7,7,0,1.0,1975.57,11315
2026-03-17,study_notes,Data Analyst,37,31,6,0.8378,2000.0,60680
2026-03-17,study_notes,Finance Analyst,37,34,3,0.9189,2345.57,64569
2026-03-17,study_notes,Product Manager,31,28,3,0.9032,2161.06,52149
2026-03-17,study_notes,Software Engineer,46,44,2,0.9565,2233.74,78913
2026-03-17,study_notes,UX Designer,53,48,5,0.9057,2099.26,95170
2026-03-18,exam_generation,Data Analyst,10,10,0,1.0,1520.4,15121
2026-03-18,exam_generation,Finance Analyst,9,9,0,1.0,1646.56,14517
2026-03-18,exam_generation,Product Manager,7,7,0,1.0,1932.71,9817
2026-03-18,exam_generation,Software Engineer,6,6,0,1.0,1642.5,9206
2026-03-18,exam_generation,UX Designer,8,8,0,1.0,1743.5,12480
2026-03-18,job_analysis,Data Analyst,4,4,0,1.0,1287.5,5195
2026-03-18,job_analysis,Finance Analyst,4,4,0,1.0,1873.5,6280
2026-03-18,job_analysis,Product Manager,7,7,0,1.0,2293.43,12417
2026-03-18,job_analysis,Software Engineer,8,8,0,1.0,1935.38,11831
2026-03-18,job_analysis,UX Designer,4,4,0,1.0,1500.75,6491
2026-03-18,mock_interview,Data Analyst,2,2,0,1.0,1490.5,3692
2026-03-18,mock_interview,Finance Analyst,3,1,2,0.3333,1983.67,2749
2026-03-18,mock_interview,Product Manager,2,2,0,1.0,1375.5,3345
2026-03-18,mock_interview,UX Designer,4,3,1,0.75,1913.5,5785
2026-03-18,prep_plan,Data Analyst,4,3,1,0.75,1563.25,5851
2026-03-18,prep_plan,Finance Analyst,3,3,0,1.0,2020.67,5138
2026-03-18,prep_plan,Product Manager,2,2,0,1.0,1851.0,2893
2026-03-18,prep_plan,Software Engineer,4,4,0,1.0,1307.0,6338
2026-03-18,prep_plan,UX Designer,5,5,0,1.0,1682.0,7804
2026-03-18,study_notes,Data Analyst,51,47,4,0.9216,2155.67,92138
2026-03-18,study_notes,Finance Analyst,40,40,0,1.0,2123.8,73930
2026-03-18,study_notes,Product Manager,30,29,1,0.9667,2210.33,56150
2026-03-18,study_notes,Software Engineer,38,36,2,0.9474,2159.47,71115
2026-03-18,study_notes,UX Designer,46,41,5,0.8913,2269.37,83747
2026-03-19,exam_generation,Data Analyst,6,5,1,0.8333,1750.83,9446
2026-03-19,exam_generation,Finance Analyst,10,10,0,1.0,1635.9,14870
2026-03-19,exam_generation,Product Manager,6,6,0,1.0,1815.67,10929
2026-03-19,exam_generation,Software Engineer,17,17,0,1.0,1605.35,24309
