event_date,acquisition_channel,target_role,active_users,signups,job_saves,plans_generated,notes_completed,exams_submitted,mocks_completed
2026-02-28,Manual paste,Product Manager,15,4,0,1,5,5,0
2026-02-28,Manual paste,Software Engineer,12,0,0,0,2,2,0
2026-02-28,Manual paste,UX Designer,6,1,1,0,0,1,0
2026-03-01,Company career site,Data Analyst,18,4,3,1,3,5,0
2026-03-01,Company career site,Finance Analyst,8,1,0,1,5,1,0
2026-03-01,Company career site,Product Manager,9,0,2,0,1,1,0
2026-03-01,Company career site,Software Engineer,9,0,1,0,4,3,0
2026-03-01,Company career site,UX Designer,7,2,1,0,1,0,0
2026-03-01,Handshake extension,Data Analyst,24,3,3,1,9,8,1
2026-03-01,Handshake extension,Finance Analyst,15,2,3,0,3,2,1
2026-03-01,Handshake extension,Product Manager,14,2,1,1,6,2,1
2026-03-01,Handshake extension,Software Engineer,17,1,0,0,9,4,0
2026-03-01,Handshake extension,UX Designer,10,3,1,0,4,4,0
2026-03-01,LinkedIn extension,Data Analyst,26,3,5,2,12,3,0
2026-03-01,LinkedIn extension,Finance Analyst,29,3,4,5,12,5,0
2026-03-01,LinkedIn extension,Product Manager,26,5,4,0,12,5,0
2026-03-01,LinkedIn extension,Software Engineer,33,5,4,3,16,5,1
2026-03-01,LinkedIn extension,UX Designer,27,7,3,2,15,3,0
2026-03-01,Manual paste,Data Analyst,7,2,1,0,4,1,0
2026-03-01,Manual paste,Finance Analyst,14,1,2,1,7,2,0
2026-03-01,Manual paste,Product Manager,11,0,2,0,3,1,2
2026-03-01,Manual paste,Software Engineer,8,1,1,0,3,2,0
2026-03-01,Manual paste,UX Designer,13,5,2,1,2,0,0
2026-03-02,Company career site,Data Analyst,15,1,0,0,8,2,1
2026-03-02,Company career site,Finance Analyst,11,2,1,0,5,2,0
2026-03-02,Company career site,Product Manager,13,3,2,2,2,0,0
2026-03-02,Company career site,Software Engineer,15,2,3,2,0,3,0
2026-03-02,Company career site,UX Designer,8,3,1,0,2,1,0
2026-03-02,Handshake extension,Data Analyst,20,1,5,1,12,5,0
2026-03-02,Handshake extension,Finance Analyst,17,2,4,2,6,2,0
2026-03-02,Handshake extension,Product Manager,17,3,3,2,7,2,0
2026-03-02,Handshake extension,Software Engineer,21,5,3,3,5,1,0
2026-03-02,Handshake extension,UX Designer,16,3,2,1,7,1,0
2026-03-02,LinkedIn extension,Data Analyst,22,5,4,1,7,3,0
2026-03-02,LinkedIn extension,Finance Analyst,29,3,6,3,17,3,1
2026-03-02,LinkedIn extension,Product Manager,28,2,5,2,14,3,0
2026-03-02,LinkedIn extension,Software Engineer,32,2,2,2,19,2,1
2026-03-02,LinkedIn extension,UX Designer,24,5,3,0,9,3,0
2026-03-02,Manual paste,Data Analyst,3,0,0,0,3,0,0
2026-03-02,Manual paste,Finance Analyst,12,3,1,0,7,2,0
2026-03-02,Manual paste,Product Manager,10,2,1,0,4,4,0
2026-03-02,Manual paste,Software Engineer,10,0,1,2,5,1,0
2026-03-02,Manual paste,UX Designer,7,1,2,1,1,1,0
2026-03-03,Company career site,Data Analyst,11,1,0,0,18,3,0
2026-03-03,Company career site,Finance Analyst,10,1,2,0,7,0,0
2026-03-03,Company career site,Product Manager,12,1,2,1,5,1,0
2026-03-03,Company career site,Software Engineer,12,4,2,0,3,4,0
2026-03-03,Company career site,UX Designer,11,1,1,3,8,0,0
2026-03-03,Handshake extension,Data Analyst,26,2,4,4,17,3,0
2026-03-03,Handshake extension,Finance Analyst,14,0,2,3,7,2,0
2026-03-03,Handshake extension,Product Manager,16,1,4,0,7,4,1
2026-03-03,Handshake extension,Software Engineer,20,2,1,0,8,4,0
2026-03-03,Handshake extension,UX Designer,12,0,1,3,6,2,0
2026-03-03,LinkedIn extension,Data Analyst,21,3,1,3,10,2,1
2026-03-03,LinkedIn extension,Finance Analyst,27,2,2,2,17,3,0
2026-03-03,LinkedIn extension,Product Manager,21,3,2,3,7,5,1
2026-03-03,LinkedIn extension,Software Engineer,32,2,2,3,21,4,1
2026-03-03,LinkedIn extension,UX Designer,26,4,5,3,10,4,1
2026-03-03,Manual paste,Data Analyst,4,1,1,0,0,1,0
2026-03-03,Manual paste,Finance Analyst,17,1,2,1,5,1,1
2026-03-03,Manual paste,Product Manager,10,2,0,1,2,2,0
2026-03-03,Manual paste,Software Engineer,10,4,0,0,6,2,0
2026-03-03,Manual paste,UX Designer,11,4,2,1,4,0,0
2026-03-04,Company career site,Data Analyst,9,1,0,1,6,0,1
2026-03-04,Company career site,Finance Analyst,6,0,1,0,1,1,0
2026-03-04,Company career site,Product Manager,10,1,2,2,5,1,0
2026-03-04,Company career site,Software Engineer,12,0,1,1,2,5,0
2026-03-04,Company career site,UX Designer,9,3,1,0,5,0,0
2026-03-04,Handshake extension,Data Analyst,24,1,2,1,15,1,1
2026-03-04,Handshake extension,Finance Analyst,15,2,4,2,4,1,0
2026-03-04,Handshake extension,Product Manager,16,2,0,3,6,2,0
2026-03-04,Handshake extension,Software Engineer,14,0,2,1,4,2,0
2026-03-04,Handshake extension,UX Designer,15,4,0,0,6,0,0
2026-03-04,LinkedIn extension,Data Analyst,20,2,2,0,13,3,0
2026-03-04,LinkedIn extension,Finance Analyst,30,4,4,1,15,6,1
2026-03-04,LinkedIn extension,Product Manager,28,4,1,2,14,4,0
2026-03-04,LinkedIn extension,Software Engineer,34,3,5,5,15,2,2
2026-03-04,LinkedIn extension,UX Designer,27,7,1,3,15,6,0
2026-03-04,Manual paste,Data Analyst,9,5,1,0,0,1,0
2026-03-04,Manual paste,Finance Analyst,13,2,3,1,4,1,0
2026-03-04,Manual paste,Product Manager,10,1,3,0,3,0,1
2026-03-04,Manual paste,Software Engineer,11,4,1,0,7,2,0
2026-03-04,Manual paste,UX Designer,10,2,3,0,4,1,0
2026-03-05,Company career site,Data Analyst,15,2,2,0,4,1,0
2026-03-05,Company career site,Finance Analyst,6,1,0,1,2,0,0
2026-03-05,Company career site,Product Manager,8,1,1,1,1,2,0
2026-03-05,Company career site,Software Engineer,11,1,4,2,3,2,0
2026-03-05,Company career site,UX Designer,12,7,0,0,4,0,0
2026-03-05,Handshake extension,Data Analyst,25,2,0,1,15,5,0
2026-03-05,Handshake extension,Finance Analyst,13,1,2,1,5,3,0
2026-03-05,Handshake extension,Product Manager,19,1,4,2,13,5,0
2026-03-05,Handshake extension,Software Engineer,15,2,2,4,6,0,0
2026-03-05,Handshake extension,UX Designer,18,5,3,2,8,0,0
2026-03-05,LinkedIn extension,Data Analyst,24,6,0,2,10,1,0
2026-03-05,LinkedIn extension,Finance Analyst,29,3,2,4,16,2,1
2026-03-05,LinkedIn extension,Product Manager,22,2,0,1,16,4,0
2026-03-05,LinkedIn extension,Software Engineer,31,2,3,1,14,6,0
2026-03-05,LinkedIn extension,UX Designer,25,1,3,2,11,5,1
2026-03-05,Manual paste,Data Analyst,7,3,0,0,2,0,0
2026-03-05,Manual paste,Finance Analyst,12,4,0,0,4,2,0
2026-03-05,Manual paste,Product Manager,8,2,2,2,5,0,1
2026-03-05,Manual paste,Software Engineer,13,3,0,0,2,1,1
2026-03-05,Manual paste,UX Designer,14,4,3,1,6,1,1
2026-03-06,Company career site,Data Analyst,12,3,0,1,3,1,0
2026-03-06,Company career site,Finance Analyst,10,1,3,1,4,2,0
2026-03-06,Company career site,Product Manager,9,2,0,0,4,2,0
2026-03-06,Company career site,Software Engineer,12,2,0,1,2,3,0
2026-03-06,Company career site,UX Designer,8,0,1,0,2,2,0
2026-03-06,Handshake extension,Data Analyst,21,1,1,4,19,5,2
2026-03-06,Handshake extension,Finance Analyst,17,3,2,5,5,2,0
2026-03-06,Handshake extension,Product Manager,17,1,4,3,8,2,0
2026-03-06,Handshake extension,Software Engineer,19,2,1,0,10,3,1
2026-03-06,Handshake extension,UX Designer,12,0,2,2,7,0,1
2026-03-06,LinkedIn extension,Data Analyst,19,3,3,1,8,1,1
2026-03-06,LinkedIn extension,Finance Analyst,34,2,5,3,18,7,0
2026-03-06,LinkedIn extension,Product Manager,26,5,1,1,11,2,0
2026-03-06,LinkedIn extension,Software Engineer,33,2,3,2,17,6,1
2026-03-06,LinkedIn extension,UX Designer,26,2,4,2,14,7,0
2026-03-06,Manual paste,Data Analyst,10,1,3,0,3,0,0
2026-03-06,Manual paste,Finance Analyst,10,1,2,1,4,3,0
2026-03-06,Manual paste,Product Manager,17,4,2,0,3,0,0
2026-03-06,Manual paste,Software Engineer,10,1,3,0,6,1,1
2026-03-06,Manual paste,UX Designer,14,2,0,2,4,2,0
2026-03-07,Company career site,Data Analyst,19,6,1,1,9,1,0
2026-03-07,Company career site,Finance Analyst,7,1,1,0,2,0,0
2026-03-07,Company career site,Product Manager,8,1,1,0,4,3,0
2026-03-07,Company career site,Software Engineer,12,0,0,0,7,4,0
2026-03-07,Company career site,UX Designer,8,2,0,0,4,0,1
2026-03-07,Handshake extension,Data Analyst,19,0,3,1,14,1,0
2026-03-07,Handshake extension,Finance Analyst,19,2,5,0,6,2,0
2026-03-07,Handshake extension,Product Manager,16,0,2,1,6,1,0
2026-03-07,Handshake extension,Software Engineer,18,3,3,0,10,1,1
2026-03-07,Handshake extension,UX Designer,17,3,1,2,6,4,0
2026-03-07,LinkedIn extension,Data Analyst,18,0,4,2,7,2,0
2026-03-07,LinkedIn extension,Finance Analyst,33,6,4,4,17,4,0
2026-03-07,LinkedIn extension,Product Manager,28,5,3,1,8,6,0
2026-03-07,LinkedIn extension,Software Engineer,29,3,3,2,14,5,0
2026-03-07,LinkedIn extension,UX Designer,24,4,3,2,9,2,1
2026-03-07,Manual paste,Data Analyst,8,2,2,1,5,0,0
2026-03-07,Manual paste,Finance Analyst,11,1,2,1,4,2,1
2026-03-07,Manual paste,Product Manager,8,2,0,1,4,0,0
2026-03-07,Manual paste,Software Engineer,16,3,2,1,3,0,1
2026-03-07,Manual paste,UX Designer,13,2,2,0,6,2,0
2026-03-08,Company career site,Data Analyst,13,2,1,1,6,2,1
2026-03-08,Company career site,Finance Analyst,6,0,0,1,3,1,0
2026-03-08,Company career site,Product Manager,8,0,3,0,3,3,0
2026-03-08,Company career site,Software Engineer,11,1,1,0,5,2,0
2026-03-08,Company career site,UX Designer,7,3,1,1,3,0,0
2026-03-08,Handshake extension,Data Analyst,16,1,1,0,9,3,0
2026-03-08,Handshake extension,Finance Analyst,24,1,4,2,14,1,0
2026-03-08,Handshake extension,Product Manager,20,1,0,3,12,1,0
2026-03-08,Handshake extension,Software Engineer,26,2,7,3,7,2,0
2026-03-08,Handshake extension,UX Designer,13,2,1,0,7,0,0
2026-03-08,LinkedIn extension,Data Analyst,19,3,1,1,10,2,0
2026-03-08,LinkedIn extension,Finance Analyst,34,5,1,1,20,7,0
2026-03-08,LinkedIn extension,Product Manager,22,4,2,0,8,1,0
2026-03-08,LinkedIn extension,Software Engineer,26,3,1,0,19,5,1
2026-03-08,LinkedIn extension,UX Designer,24,2,5,4,11,5,1
2026-03-08,Manual paste,Data Analyst,12,4,2,2,1,1,0
2026-03-08,Manual paste,Finance Analyst,18,2,4,0,5,3,0
2026-03-08,Manual paste,Product Manager,8,0,1,0,3,0,0
2026-03-08,Manual paste,Software Engineer,5,0,1,1,1,0,0
2026-03-08,Manual paste,UX Designer,10,1,2,1,3,1,1
2026-03-09,Company career site,Data Analyst,12,1,1,0,5,2,0
2026-03-09,Company career site,Finance Analyst,7,1,1,1,4,0,0
2026-03-09,Company career site,Product Manager,7,2,1,1,3,0,3
2026-03-09,Company career site,Software Engineer,12,2,1,1,2,3,0
2026-03-09,Company career site,UX Designer,12,3,2,1,6,0,0
2026-03-09,Handshake extension,Data Analyst,20,3,0,1,10,4,0
2026-03-09,Handshake extension,Finance Analyst,19,3,1,4,5,4,0
2026-03-09,Handshake extension,Product Manager,18,3,1,3,8,2,0
2026-03-09,Handshake extension,Software Engineer,23,4,0,3,9,4,0
2026-03-09,Handshake extension,UX Designer,14,1,4,1,7,1,0
2026-03-09,LinkedIn extension,Data Analyst,25,6,2,2,13,0,0
2026-03-09,LinkedIn extension,Finance Analyst,30,0,7,1,20,2,1
2026-03-09,LinkedIn extension,Product Manager,19,2,4,3,9,6,0
2026-03-09,LinkedIn extension,Software Engineer,28,1,3,2,14,3,0
2026-03-09,LinkedIn extension,UX Designer,22,2,4,2,6,4,0
2026-03-09,Manual paste,Data Analyst,9,1,2,2,3,0,0
2026-03-09,Manual paste,Finance Analyst,13,1,0,4,4,4,2
2026-03-09,Manual paste,Product Manager,7,1,0,0,4,2,0
2026-03-09,Manual paste,Software Engineer,9,1,1,2,5,1,0
2026-03-09,Manual paste,UX Designer,10,0,3,3,6,0,0
2026-03-10,Company career site,Data Analyst,13,0,4,1,8,1,0
2026-03-10,Company career site,Finance Analyst,9,1,1,1,5,0,0
2026-03-10,Company career site,Product Manager,10,2,1,1,3,1,1
2026-03-10,Company career site,Software Engineer,12,0,0,1,6,0,2
2026-03-10,Company career site,UX Designer,10,1,2,0,3,1,0
2026-03-10,Handshake extension,Data Analyst,27,5,4,0,9,3,2
2026-03-10,Handshake extension,Finance Analyst,18,2,1,3,15,2,1
2026-03-10,Handshake extension,Product Manager,20,0,0,0,15,4,2
2026-03-10,Handshake extension,Software Engineer,21,4,1,4,10,2,0
2026-03-10,Handshake extension,UX Designer,12,4,0,2,8,1,0
2026-03-10,LinkedIn extension,Data Analyst,23,4,4,0,7,5,2
2026-03-10,LinkedIn extension,Finance Analyst,33,7,2,3,16,6,1
2026-03-10,LinkedIn extension,Product Manager,26,2,2,4,11,1,0
2026-03-10,LinkedIn extension,Software Engineer,24,2,4,1,12,6,0
2026-03-10,LinkedIn extension,UX Designer,23,0,4,3,13,4,0
2026-03-10,Manual paste,Data Analyst,7,1,3,0,3,1,0
2026-03-10,Manual paste,Finance Analyst,15,1,3,1,3,1,0
2026-03-10,Manual paste,Product Manager,8,2,1,0,4,2,0
2026-03-10,Manual paste,Software Engineer,15,4,2,1,5,1,0
2026-03-10,Manual paste,UX Designer,16,3,5,1,3,1,0
2026-03-11,Company career site,Data Analyst,10,1,0,2,4,2,0
2026-03-11,Company career site,Finance Analyst,3,0,0,0,4,0,0
2026-03-11,Company career site,Product Manager,8,1,0,1,3,2,0
2026-03-11,Company career site,Software Engineer,15,1,0,0,4,2,0
2026-03-11,Company career site,UX Designer,10,0,3,3,3,0,0
2026-03-11,Handshake extension,Data Analyst,27,5,1,2,8,3,0
2026-03-11,Handshake extension,Finance Analyst,22,2,2,0,12,2,2
2026-03-11,Handshake extension,Product Manager,25,2,3,1,10,4,0
2026-03-11,Handshake extension,Software Engineer,18,2,3,1,8,6,0
2026-03-11,Handshake extension,UX Designer,16,0,2,2,8,1,0
2026-03-11,LinkedIn extension,Data Analyst,22,3,4,2,4,2,1
2026-03-11,LinkedIn extension,Finance Analyst,30,2,4,2,19,3,0
2026-03-11,LinkedIn extension,Product Manager,25,3,1,2,9,4,1
2026-03-11,LinkedIn extension,Software Engineer,30,3,4,2,14,2,0
2026-03-11,LinkedIn extension,UX Designer,22,5,2,0,15,1,0
2026-03-11,Manual paste,Data Analyst,14,5,0,3,1,2,0
2026-03-11,Manual paste,Finance Analyst,14,3,2,0,2,0,0
2026-03-11,Manual paste,Product Manager,7,1,0,0,1,1,0
2026-03-11,Manual paste,Software Engineer,14,3,1,2,3,0,0
2026-03-11,Manual paste,UX Designer,19,4,3,3,6,4,0
2026-03-12,Company career site,Data Analyst,10,1,1,1,5,0,0
2026-03-12,Company career site,Finance Analyst,9,2,2,0,1,1,0
2026-03-12,Company career site,Product Manager,15,4,2,0,7,1,0
2026-03-12,Company career site,Software Engineer,13,3,1,0,7,1,0
2026-03-12,Company career site,UX Designer,14,2,0,0,2,1,0
2026-03-12,Handshake extension,Data Analyst,21,3,3,3,7,1,1
2026-03-12,Handshake extension,Finance Analyst,26,2,3,0,15,4,0
2026-03-12,Handshake extension,Product Manager,20,1,1,1,10,2,1
2026-03-12,Handshake extension,Software Engineer,19,1,3,1,12,1,0
2026-03-12,Handshake extension,UX Designer,13,1,0,0,8,1,0
2026-03-12,LinkedIn extension,Data Analyst,21,3,1,1,7,1,0
2026-03-12,LinkedIn extension,Finance Analyst,25,2,3,1,18,4,1
2026-03-12,LinkedIn extension,Product Manager,24,3,3,1,8,6,1
2026-03-12,LinkedIn extension,Software Engineer,31,7,2,6,17,4,1
2026-03-12,LinkedIn extension,UX Designer,26,2,4,3,13,2,1
2026-03-12,Manual paste,Data Analyst,13,2,2,0,5,1,0
2026-03-12,Manual paste,Finance Analyst,14,2,0,2,2,3,0
2026-03-12,Manual paste,Product Manager,8,2,1,1,3,0,0
2026-03-12,Manual paste,Software Engineer,10,0,2,0,3,1,0
2026-03-12,Manual paste,UX Designer,16,2,0,1,6,2,0
2026-03-13,Company career site,Data Analyst,13,2,1,1,5,2,0
2026-03-13,Company career site,Finance Analyst,8,3,1,0,4,2,0
2026-03-13,Company career site,Product Manager,7,0,1,0,4,1,0
2026-03-13,Company career site,Software Engineer,6,1,0,1,4,0,1
2026-03-13,Company career site,UX Designer,9,2,2,0,2,1,0
2026-03-13,Handshake extension,Data Analyst,23,5,5,3,7,2,1
2026-03-13,Handshake extension,Finance Analyst,24,2,3,3,11,4,2
2026-03-13,Handshake extension,Product Manager,17,1,0,1,10,4,0
2026-03-13,Handshake extension,Software Engineer,29,4,5,5,12,4,2
2026-03-13,Handshake extension,UX Designer,18,2,2,1,12,0,0
2026-03-13,LinkedIn extension,Data Analyst,21,3,5,1,7,3,1
2026-03-13,LinkedIn extension,Finance Analyst,29,3,5,4,14,7,1
2026-03-13,LinkedIn extension,Product Manager,20,2,2,0,10,5,1
2026-03-13,LinkedIn extension,Software Engineer,24,2,4,0,9,3,1
2026-03-13,LinkedIn extension,UX Designer,27,0,9,3,11,4,0
2026-03-13,Manual paste,Data Analyst,14,4,3,1,3,0,0
2026-03-13,Manual paste,Finance Analyst,15,1,1,0,9,0,0
2026-03-13,Manual paste,Product Manager,16,4,3,0,1,2,0
2026-03-13,Manual paste,Software Engineer,11,2,2,0,7,0,0
2026-03-13,Manual paste,UX Designer,17,0,1,2,11,2,1
2026-03-14,Company career site,Data Analyst,13,1,2,0,4,1,0
2026-03-14,Company career site,Finance Analyst,7,0,2,1,2,2,0
2026-03-14,Company career site,Product Manager,4,0,1,0,2,0,0
2026-03-14,Company career site,Software Engineer,12,4,1,0,3,1,0
2026-03-14,Company career site,UX Designer,7,2,1,2,1,0,0
2026-03-14,Handshake extension,Data Analyst,24,2,5,1,9,3,2
2026-03-14,Handshake extension,Finance Analyst,22,3,1,2,21,3,1
2026-03-14,Handshake extension,Product Manager,21,3,1,1,8,1,0
2026-03-14,Handshake extension,Software Engineer,20,1,1,1,16,1,0
2026-03-14,Handshake extension,UX Designer,13,0,4,0,5,0,0
2026-03-14,LinkedIn extension,Data Analyst,21,4,2,2,7,3,0
2026-03-14,LinkedIn extension,Finance Analyst,27,4,2,1,17,2,1
2026-03-14,LinkedIn extension,Product Manager,23,3,1,2,11,2,1
2026-03-14,LinkedIn extension,Software Engineer,25,2,4,1,11,5,1
2026-03-14,LinkedIn extension,UX Designer,31,5,3,3,13,5,0
2026-03-14,Manual paste,Data Analyst,18,6,1,1,5,3,1
2026-03-14,Manual paste,Finance Analyst,10,1,0,0,3,4,0
2026-03-14,Manual paste,Product Manager,9,1,2,1,1,0,0
2026-03-14,Manual paste,Software Engineer,12,3,2,1,2,2,0
2026-03-14,Manual paste,UX Designer,17,2,3,1,7,1,0
2026-03-15,Company career site,Data Analyst,13,3,2,2,6,1,0
2026-03-15,Company career site,Finance Analyst,13,4,1,1,4,0,0
2026-03-15,Company career site,Product Manager,9,3,0,0,3,1,0
2026-03-15,Company career site,Software Engineer,6,0,0,0,4,1,0
2026-03-15,Company career site,UX Designer,15,2,1,0,3,0,0
2026-03-15,Handshake extension,Data Analyst,22,1,2,3,9,3,0
2026-03-15,Handshake extension,Finance Analyst,21,2,1,1,16,2,0
2026-03-15,Handshake extension,Product Manager,18,2,0,0,6,3,3
2026-03-15,Handshake extension,Software Engineer,25,2,1,3,17,2,0
2026-03-15,Handshake extension,UX Designer,20,3,6,1,9,1,0
2026-03-15,LinkedIn extension,Data Analyst,24,3,3,1,5,5,0
2026-03-15,LinkedIn extension,Finance Analyst,27,1,4,2,12,9,1
2026-03-15,LinkedIn extension,Product Manager,19,6,2,0,10,1,0
2026-03-15,LinkedIn extension,Software Engineer,34,4,1,3,13,4,2
2026-03-15,LinkedIn extension,UX Designer,32,5,4,2,22,2,0
2026-03-15,Manual paste,Data Analyst,14,2,1,2,4,2,1
2026-03-15,Manual paste,Finance Analyst,15,1,3,0,7,0,1
2026-03-15,Manual paste,Product Manager,9,1,3,3,4,1,0
2026-03-15,Manual paste,Software Engineer,12,1,4,0,3,0,0
2026-03-15,Manual paste,UX Designer,19,5,1,0,3,4,0
2026-03-16,Company career site,Data Analyst,19,5,2,0,5,0,0
2026-03-16,Company career site,Finance Analyst,13,2,3,0,3,2,0
2026-03-16,Company career site,Product Manager,6,1,1,0,2,0,0
2026-03-16,Company career site,Software Engineer,11,3,3,1,0,0,0
2026-03-16,Company career site,UX Designer,11,1,0,1,5,0,0
2026-03-16,Handshake extension,Data Analyst,16,2,1,1,7,5,0
2026-03-16,Handshake extension,Finance Analyst,18,3,1,0,15,3,0
2026-03-16,Handshake extension,Product Manager,17,3,5,0,2,2,1
2026-03-16,Handshake extension,Software Engineer,30,3,4,3,14,6,1
2026-03-16,Handshake extension,UX Designer,25,1,2,5,11,2,0
2026-03-16,LinkedIn extension,Data Analyst,21,4,3,3,9,1,0
2026-03-16,LinkedIn extension,Finance Analyst,27,1,3,3,16,7,0
2026-03-16,LinkedIn extension,Product Manager,21,3,1,0,7,5,0
2026-03-16,LinkedIn extension,Software Engineer,29,4,3,3,15,10,1
2026-03-16,LinkedIn extension,UX Designer,32,4,2,1,9,5,3
2026-03-16,Manual paste,Data Analyst,16,0,2,1,5,0,0
2026-03-16,Manual paste,Finance Analyst,13,2,1,1,5,2,0
2026-03-16,Manual paste,Product Manager,12,2,1,0,3,3,0
2026-03-16,Manual paste,Software Engineer,13,3,2,4,2,0,0
2026-03-16,Manual paste,UX Designer,19,2,0,1,9,3,0
2026-03-17,Company career site,Data Analyst,15,1,2,1,5,0,1
2026-03-17,Company career site,Finance Analyst,12,1,2,3,4,1,0
2026-03-17,Company career site,Product Manager,10,1,1,1,1,2,0
2026-03-17,Company career site,Software Engineer,6,3,1,0,1,1,0
2026-03-17,Company career site,UX Designer,11,3,0,0,8,1,1
2026-03-17,Handshake extension,Data Analyst,23,3,2,2,13,3,0
2026-03-17,Handshake extension,Finance Analyst,14,2,2,0,5,3,0
2026-03-17,Handshake extension,Product Manager,15,0,1,4,9,3,0
2026-03-17,Handshake extension,Software Engineer,28,3,1,2,16,3,0
2026-03-17,Handshake extension,UX Designer,20,0,1,2,12,4,1
2026-03-17,LinkedIn extension,Data Analyst,19,3,3,1,6,3,0
2026-03-17,LinkedIn extension,Finance Analyst,25,5,4,0,13,2,0
2026-03-17,LinkedIn extension,Product Manager,22,4,0,2,10,1,1
2026-03-17,LinkedIn extension,Software Engineer,28,1,2,2,9,7,0
2026-03-17,LinkedIn extension,UX Designer,28,5,1,4,12,7,0
2026-03-17,Manual paste,Data Analyst,15,3,0,0,7,2,0
2026-03-17,Manual paste,Finance Analyst,19,5,0,1,6,1,0
2026-03-17,Manual paste,Product Manager,6,0,0,1,2,0,0
2026-03-17,Manual paste,Software Engineer,15,4,1,1,4,1,0
2026-03-17,Manual paste,UX Designer,18,1,4,1,12,4,0
2026-03-18,Company career site,Data Analyst,13,1,1,1,8,2,0
2026-03-18,Company career site,Finance Analyst,9,1,1,1,4,1,1
2026-03-18,Company career site,Product Manager,8,1,3,0,4,1,1
